id,street,status,previous_jobs_count,amount_due,lat,lng
5256,657 Post Blvd,in_progress,1,2570,33.39635971,-112.0180541
5257,579 Page Vis,collected,2,2571,33.36484687,-112.1883602
5258,787 Page Trl,collected,1,2571,33.41047601,-112.2851346
5259,141 Post Rd,in_progress,1,2572,33.53006115,-112.3462577
5260,218 Sutter Blvd,active,1,2572,33.45828323,-112.3565614
5261,363 Sutter St,collected,3,2573,33.58655088,-112.1581539
5262,451 Walnut Wl,active,3,2574,33.54638051,-112.2590049
5263,550 8th Trl,active,1,2575,33.43562397,-112.0492153
5264,48 Texas Cir,in_progress,2,2575,33.5092943,-112.2976672
5265,417 7th Dv,in_progress,3,2575,33.55476352,-112.0773846
5266,28 Page Rd,collected,3,2575,33.46904511,-112.2793366
5267,417 Walnut Ave,active,2,2575,33.56530374,-112.2516206
5268,31 Post Blvd,in_progress,1,2575,33.43554115,-112.2787774
5269,796 Pine Pl,collected,3,2576,33.4159971,-112.0766659
5270,626 Bush St,collected,1,2576,33.58468707,-112.3501057
5271,114 Bush Trl,collected,2,2577,33.50999612,-111.9725674
5272,486 Blake Trl,active,1,2577,33.40514415,-112.0006625
5273,54 2nd Vis,in_progress,1,2577,33.54518095,-111.999811
5274,429 California Dv,active,1,2579,33.49962094,-111.9407195
5275,406 Mission Trl,active,1,2580,33.56175342,-112.1083447
5276,48 Bush Vis,in_progress,2,2580,33.5752209,-111.9744599
5277,215 Page Vis,active,2,2580,33.56625239,-112.2084489
5278,420 9th Ave,in_progress,1,2581,33.46029467,-112.090039
5279,600 Wall Rd,active,1,2581,33.50077249,-111.9686152
5280,686 Franklin Dv,in_progress,2,2581,33.51201941,-112.3388629
5281,399 Geary Rd,active,1,2581,33.38382002,-112.1012795
5282,111 California Rd,in_progress,2,2581,33.50898549,-112.0808329
5283,426 Mission St,collected,2,2582,33.59367989,-111.9462062
5284,107 Sutter Blvd,active,2,2583,33.56191618,-111.990726
5285,231 Bush Way,collected,1,2583,33.42963194,-112.1726745
5286,407 Sutter Way,active,3,2583,33.37559143,-112.1284364
5287,645 Turk Wl,active,3,2583,33.5936867,-112.3132287
5288,113 Mission Blvd,in_progress,2,2583,33.54345073,-112.2969242
5289,115 Wall Rd,collected,1,2583,33.47539292,-111.9931829
5290,676 9th Trl,in_progress,2,2583,33.43972261,-112.054784
5291,706 Euclid Dv,in_progress,3,2584,33.51594907,-111.9865805
5292,775 3rd Cir,active,1,2584,33.51781259,-112.090234
5293,612 Geary Vis,collected,3,2584,33.46346332,-112.01515
5294,411 Indiana Vis,collected,2,2584,33.40013735,-112.2642321
5295,620 5th Pl,collected,3,2584,33.5487862,-112.33429
5296,83 4th Blvd,collected,3,2585,33.53776253,-111.9512541
5297,471 Mission Way,active,1,2585,33.53408058,-112.142973
5298,158 7th Cir,collected,3,2585,33.36935914,-111.9296613
5299,510 Franklin Ave,active,1,2585,33.43347821,-112.3083178
5300,754 Blake Trl,in_progress,3,2585,33.38553833,-111.9872249
5301,100 5th Cir,collected,1,2585,33.40768931,-112.0154558
5302,521 Franklin Wl,in_progress,2,2587,33.48953958,-112.1592191
5303,378 4th Vis,active,2,2587,33.45473523,-112.0408744
5304,183 4th Dv,active,1,2587,33.52754174,-112.0920381
5305,238 8th St,in_progress,2,2587,33.42397775,-112.3409309
5306,133 Sutter Way,collected,3,2588,33.48871542,-112.1543653
5307,750 Bush Ave,in_progress,2,2588,33.53591449,-112.2284501
5308,700 Wall Blvd,collected,1,2588,33.45632132,-112.1468052
5309,661 5th Dv,active,1,2588,33.38563148,-111.8846967
5310,596 9th St,in_progress,2,2589,33.45763203,-112.0553243
5311,609 Mission Rd,active,3,2589,33.51040128,-112.240452
5312,73 6th Cir,collected,2,2589,33.55317784,-111.9203817
5313,315 Sutter St,in_progress,2,2589,33.57440177,-112.296201
5314,642 Franklin Wl,in_progress,1,2589,33.49018648,-111.9731134
5315,516 Pine Pl,in_progress,3,2589,33.52247853,-112.0588354
5316,245 9th Way,collected,3,2589,33.5857747,-112.0972525
5317,95 Walnut Dv,in_progress,2,2590,33.53231254,-112.2447376
5318,753 Euclid Trl,in_progress,3,2590,33.54614136,-111.9740703
5319,792 2nd Rd,collected,1,2590,33.58487252,-112.2823685
5320,674 Euclid Cir,in_progress,1,2591,33.56054093,-112.314145
5321,48 Blake Vis,active,2,2591,33.46803537,-111.9599415
5322,132 California St,in_progress,2,2592,33.48020902,-112.1532112
5323,603 Texas Dv,collected,3,2592,33.54812404,-112.2689601
5324,351 California Way,in_progress,2,2593,33.46475751,-112.0878766
5325,482 Wall Trl,collected,2,2593,33.59026748,-112.3507144
5326,162 Geary Rd,collected,1,2593,33.43948613,-112.0139402
5327,109 Post Vis,in_progress,2,2594,33.53315544,-112.1805758
5328,68 Euclid Way,active,3,2594,33.43942851,-111.9659255
5329,434 Walnut Pl,collected,3,2594,33.43003715,-111.9651491
5330,89 7th Vis,collected,3,2594,33.43651559,-111.8885653
5331,543 Sutter Vis,collected,1,2594,33.5824966,-112.164904
5332,115 California Way,active,1,2594,33.50986412,-112.0056538
5333,328 Bush Dv,in_progress,1,2595,33.56606325,-112.1655743
5334,17 Post Blvd,active,1,2595,33.41926977,-112.3533988
5335,797 Euclid Pl,in_progress,1,2596,33.50868791,-112.1595153
5336,267 8th Dv,active,3,2596,33.4212193,-112.0573213
5337,496 Geary Blvd,in_progress,2,2596,33.45340914,-112.2322462
5338,454 9th Cir,active,3,2597,33.54399384,-111.9324567
5339,291 Euclid Ave,in_progress,2,2598,33.53238656,-112.288798
5340,526 Wall Way,collected,2,2598,33.47260997,-111.8845892
5341,798 7th Wl,active,1,2599,33.52591474,-112.3233779
5342,451 Wall Cir,active,2,2599,33.40256053,-112.1151198
5343,293 7th Cir,active,1,2600,33.52490498,-112.3321244
5344,291 3rd Blvd,collected,2,2601,33.53793661,-112.1768176
5345,661 Mission St,collected,1,2601,33.56548252,-112.1848748
5346,723 8th Way,in_progress,1,2601,33.5512981,-112.2982216
5347,167 Blake Wl,collected,1,2601,33.54980792,-111.9581217
5348,213 Euclid Way,active,3,2601,33.59219624,-112.1514929
5349,45 6th Blvd,active,3,2601,33.59135146,-112.2836251
5350,172 Page Cir,collected,3,2601,33.47557816,-112.0617321
5351,40 California Blvd,in_progress,2,2602,33.46516061,-111.8880159
5352,336 6th Cir,active,1,2602,33.43371782,-111.9957295
5353,764 Texas Wl,active,2,2602,33.55847065,-112.2194572
5354,117 4th Vis,collected,2,2602,33.50237652,-112.060482
5355,583 Blake Vis,collected,2,2603,33.53838784,-112.1465471
5356,672 7th St,collected,2,2603,33.49840014,-111.9806161
5357,496 1st Rd,in_progress,2,2603,33.55509338,-112.0472096
5358,293 Blake Pl,collected,1,2603,33.46937293,-112.3365657
5359,588 Mission Ave,collected,1,2603,33.52264647,-112.0884319
5360,376 Blake Ave,in_progress,2,2604,33.37484458,-111.9418798
5361,345 6th Vis,in_progress,1,2604,33.54129614,-112.2298264
5362,375 Euclid Way,collected,2,2605,33.396864,-112.3614224
5363,101 Euclid Trl,active,3,2605,33.54993753,-111.900852
5364,140 Franklin Wl,in_progress,1,2605,33.40719108,-111.9306557
5365,177 8th St,active,2,2605,33.37377057,-111.9297416
5366,620 Indiana Wl,active,2,2606,33.40249025,-112.0327601
5367,399 Geary Trl,active,3,2608,33.57182016,-112.1627239
5368,90 2nd Way,active,2,2608,33.39677794,-111.9901189
5369,291 Geary Way,active,2,2609,33.37309504,-112.0281192
5370,277 2nd St,collected,2,2609,33.52996918,-111.9787832
5371,756 3rd St,in_progress,2,2610,33.5580936,-112.1419515
5372,410 9th Dv,collected,1,2610,33.4301819,-111.9087171
5373,171 5th Rd,active,1,2610,33.42732447,-112.0613678
5374,267 Texas St,collected,2,2610,33.44283495,-111.9125734
5375,529 6th Wl,active,1,2610,33.38533928,-111.9403052
5376,731 1st Trl,collected,1,2611,33.36118614,-111.8887274
5377,232 9th Wl,collected,3,2611,33.56327778,-112.262075
5378,286 Franklin Pl,in_progress,1,2611,33.5871532,-112.3136064
5379,509 Blake Dv,active,3,2611,33.54665622,-112.1362189
5380,314 Geary Rd,in_progress,3,2611,33.52168881,-112.2963263
5381,20 1st Dv,active,2,2612,33.41401288,-111.9864442
5382,433 Pine Ave,collected,1,2612,33.50006068,-112.1580807
5383,462 Geary Wl,in_progress,3,2613,33.47443836,-111.880299
5384,649 1st Blvd,collected,3,2613,33.36285587,-112.1893826
5385,474 8th Pl,in_progress,2,2613,33.38374497,-112.27322
5386,192 Walnut Pl,in_progress,3,2613,33.41560302,-111.981753
5387,555 4th Vis,active,2,2614,33.43632965,-112.2574849
5388,415 Franklin Trl,active,3,2614,33.38606187,-112.3100301
5389,497 2nd Dv,collected,1,2614,33.48902882,-112.0622649
5390,172 Page Trl,collected,3,2614,33.53810135,-112.3371202
5391,672 3rd St,in_progress,3,2615,33.46552241,-112.1868333
5392,70 Sutter Pl,collected,3,2615,33.5387428,-112.1451383
5393,177 Wall Blvd,in_progress,1,2615,33.39522116,-112.3563248
5394,415 Texas Ave,collected,3,2616,33.52380051,-111.877884
5395,36 Turk Ave,collected,2,2616,33.37622645,-111.9209187
5396,353 8th St,collected,1,2616,33.58036702,-112.0300971
5397,173 Indiana Wl,active,2,2616,33.44348688,-112.2131172
5398,702 Texas Dv,in_progress,3,2616,33.55055691,-112.2999888
5399,236 2nd Blvd,in_progress,1,2616,33.44529758,-112.3530109
5400,54 9th Cir,in_progress,2,2617,33.38466466,-111.937162
5401,737 1st St,collected,1,2618,33.59366918,-112.2060702
5402,703 7th Trl,active,1,2618,33.56768271,-112.0691735
5403,557 Blake Cir,collected,1,2618,33.48387259,-112.2317719
5404,664 Post St,in_progress,1,2618,33.54266204,-111.8815755
5405,588 3rd Wl,active,1,2618,33.46420633,-112.326178
5406,612 1st Dv,active,2,2618,33.46605458,-112.3515216
5407,617 Geary Rd,active,1,2618,33.36451769,-112.1015518
5408,357 California Blvd,active,2,2619,33.438677,-111.9535684
5409,213 Geary Wl,active,2,2619,33.46807528,-112.29018
5410,645 7th Blvd,collected,3,2619,33.4178935,-111.945097
5411,699 6th Dv,in_progress,2,2619,33.57743499,-112.1978238
5412,632 Pine Wl,collected,3,2619,33.45786447,-112.0394277
5413,671 Geary Vis,active,1,2620,33.43492573,-112.2260837
5414,184 Turk Ave,collected,3,2620,33.56473013,-112.0339887
5415,560 1st Rd,active,3,2620,33.46387796,-112.0179664
5416,460 Pine Blvd,collected,2,2620,33.54739758,-111.9650193
5417,249 Walnut St,collected,3,2621,33.55752063,-111.9661648
5418,467 Texas Dv,in_progress,2,2621,33.42247769,-111.964136
5419,577 3rd St,collected,1,2621,33.37014723,-112.0792743
5420,167 4th Trl,in_progress,3,2621,33.44482886,-112.1316963
5421,711 Euclid Pl,collected,1,2621,33.40772458,-112.0942008
5422,86 5th Wl,collected,3,2621,33.45658227,-112.2334724
5423,363 1st Vis,in_progress,1,2621,33.57219863,-111.8947523
5424,154 Euclid Trl,active,1,2621,33.49301067,-111.9987761
5425,104 Post Pl,collected,3,2621,33.52004212,-111.9536594
5426,595 Turk Pl,active,1,2621,33.58795348,-111.9468483
5427,198 Page St,in_progress,2,2622,33.59138211,-111.9388048
5428,377 4th St,active,3,2623,33.44209449,-111.9605363
5429,422 9th Vis,collected,2,2623,33.56077719,-112.1579141
5430,134 2nd Vis,in_progress,1,2623,33.44517494,-112.1670754
5431,124 Euclid Way,in_progress,1,2623,33.44089558,-112.2567585
5432,395 Blake Ave,collected,2,2623,33.37130758,-111.9640932
5433,189 Euclid Rd,active,3,2623,33.5368597,-112.0036937
5434,378 Post Rd,active,3,2624,33.53888417,-112.2345635
5435,607 Blake Pl,collected,3,2624,33.40886442,-111.9762277
5436,788 3rd Wl,in_progress,3,2624,33.53056793,-111.9265077
5437,668 Euclid Pl,collected,3,2624,33.51825577,-112.0269692
5438,163 Blake Ave,active,2,2625,33.52399723,-112.1021825
5439,463 Franklin Cir,active,1,2625,33.36098109,-112.1591725
5440,694 2nd Wl,active,2,2625,33.4497816,-112.02541
5441,514 Walnut St,collected,2,2625,33.49359201,-112.3254188
5442,407 3rd St,in_progress,1,2626,33.4278547,-111.9663559
5443,200 Wall Way,in_progress,3,2626,33.44805318,-112.1760798
5444,61 Texas Ave,collected,2,2626,33.5313655,-112.343644
5445,162 5th Trl,active,2,2626,33.45058137,-112.0837501
5446,250 2nd Dv,collected,3,2626,33.48024278,-112.0028065
5447,573 2nd Vis,active,2,2627,33.4939114,-112.1596868
5448,509 Blake Pl,collected,2,2627,33.47634254,-112.317997
5449,721 Mission Cir,active,1,2627,33.5044235,-112.1156937
5450,790 5th Dv,collected,2,2628,33.39959864,-112.1317328
5451,781 Franklin Cir,in_progress,2,2629,33.46320549,-111.9536979
5452,352 Turk Trl,collected,2,2629,33.42095264,-112.3077937
5453,390 Sutter Wl,in_progress,3,2629,33.4721315,-112.285666
5454,690 8th Cir,in_progress,2,2629,33.44454113,-112.3327362
5455,683 Texas St,active,1,2630,33.46901301,-112.2650592
5456,35 7th Cir,in_progress,1,2630,33.56371231,-112.0892424
5457,793 Texas Pl,in_progress,3,2630,33.54534926,-112.3224329
5458,479 5th Wl,collected,1,2631,33.52215554,-112.0082547
5459,617 7th Wl,in_progress,1,2631,33.51515788,-112.1517067
5460,258 1st Dv,active,1,2631,33.53695613,-111.9624871
5461,664 Franklin Ave,active,1,2632,33.36387961,-112.0221351
5462,575 Post Ave,active,1,2632,33.4851407,-112.3297325
5463,691 Blake St,active,1,2633,33.44102423,-112.3328076
5464,357 1st Way,active,3,2634,33.47474946,-111.880715
5465,68 Indiana Ave,in_progress,2,2634,33.56353802,-112.3049501
5466,332 Franklin Dv,in_progress,2,2634,33.4802707,-112.119715
5467,781 Blake Vis,active,2,2635,33.41958223,-112.1593015
5468,746 Walnut Vis,collected,1,2635,33.45701785,-112.2379479
5469,321 Pine Dv,in_progress,3,2636,33.5337674,-111.9445472
5470,461 Bush Pl,active,2,2636,33.36404506,-111.9734228
5471,427 Bush Way,collected,3,2636,33.39301799,-112.358972
5472,549 Page Trl,active,2,2637,33.44326561,-111.8931539
5473,545 Turk Blvd,in_progress,1,2637,33.48873824,-111.982715
5474,69 8th Ave,collected,3,2637,33.4678455,-112.1618728
5475,613 Geary Rd,in_progress,2,2637,33.37670863,-112.0387164
5476,152 Page Dv,in_progress,2,2637,33.36583047,-112.1107165
5477,15 1st Trl,in_progress,1,2639,33.36401038,-112.069804
5478,563 9th Vis,collected,1,2639,33.54054763,-112.1810608
5479,387 California Rd,active,2,2639,33.41677405,-112.1755114
5480,590 6th Rd,collected,2,2639,33.52828802,-112.0852081
5481,688 5th Blvd,active,2,2639,33.39906416,-112.1004495
5482,555 Page Way,collected,2,2639,33.48182948,-112.0646402
5483,122 Turk Rd,active,2,2639,33.39026468,-112.0582279
5484,713 5th Trl,collected,2,2639,33.53194181,-111.9988468
5485,546 Mission St,collected,3,2639,33.3858489,-112.0180524
5486,716 Geary St,collected,3,2640,33.46881419,-112.1415398
5487,732 6th Vis,collected,2,2640,33.44430309,-112.133094
5488,43 Page St,active,2,2640,33.46674702,-112.1772243
5489,352 4th St,active,2,2640,33.36463989,-112.0099426
5490,594 Texas Pl,active,3,2640,33.58765726,-112.0933338
5491,401 Sutter Cir,active,2,2640,33.55291253,-111.9379073
5492,480 9th Dv,in_progress,3,2641,33.53972511,-112.0939183
5493,370 7th Wl,active,1,2642,33.46989638,-112.2684558
5494,681 Mission Ave,active,3,2642,33.55876992,-112.0059318
5495,25 Bush Vis,in_progress,1,2642,33.44422961,-111.9369345
5496,744 Blake St,collected,3,2642,33.3689041,-111.9393982
5497,231 1st Dv,in_progress,2,2643,33.36390902,-111.9897212
5498,73 Indiana Ave,collected,3,2643,33.57952514,-111.9681734
5499,603 3rd Wl,active,1,2643,33.41716138,-112.0426776
5500,124 9th Ave,active,1,2644,33.54916542,-111.9183283
5501,317 Texas Ave,collected,1,2644,33.40108923,-112.3274544
5502,192 Bush Dv,in_progress,1,2644,33.5241659,-112.3568403
5503,149 8th Wl,collected,3,2644,33.37587527,-111.9315802
5504,417 1st Trl,active,2,2644,33.51267223,-112.2072602
5505,82 Walnut Rd,collected,1,2645,33.42687712,-111.9671639
5506,151 Wall Wl,in_progress,1,2646,33.43883309,-112.3242374
5507,405 Wall Rd,collected,2,2647,33.46820554,-111.9898984
5508,134 5th Pl,collected,1,2647,33.49903016,-112.2303129
5509,40 Bush Ave,active,2,2647,33.55435911,-112.0240733
5510,401 2nd Pl,in_progress,2,2647,33.56497485,-112.2671932
5511,626 Blake Wl,collected,1,2647,33.41383871,-112.307795
5512,218 Pine Rd,active,2,2648,33.42809704,-112.2608292
5513,788 2nd Blvd,collected,3,2648,33.44105877,-112.1780622
5514,533 Post Way,active,3,2648,33.39181014,-112.2456525
5515,654 Indiana Blvd,collected,2,2648,33.57934347,-111.9724248
5516,408 Turk St,collected,1,2648,33.51819383,-112.2330561
5517,426 6th Way,in_progress,3,2649,33.44120497,-112.3021938
5518,718 Pine St,active,1,2649,33.47811539,-112.2046664
5519,46 Post Wl,in_progress,3,2649,33.42926178,-112.1155294
5520,711 4th Rd,active,1,2649,33.5658117,-112.211396
5521,677 Wall Vis,in_progress,3,2649,33.4429003,-111.9401091
5522,268 3rd Ave,in_progress,1,2649,33.36660464,-112.0783784
5523,525 Bush Pl,in_progress,2,2651,33.5434906,-112.2158173
5524,400 Wall Vis,collected,3,2651,33.45671943,-112.2543042
5525,382 4th Wl,active,3,2651,33.50854342,-112.0023578
5526,383 Wall Vis,collected,1,2651,33.43099393,-111.9924303
5527,771 2nd Pl,in_progress,2,2652,33.38844076,-112.3371601
5528,753 4th Dv,in_progress,3,2652,33.42063814,-112.2488207
5529,49 Page Pl,in_progress,3,2652,33.42932059,-112.2452243
5530,207 Sutter Dv,collected,1,2653,33.52967549,-112.2623702
5531,640 Turk Vis,collected,1,2653,33.40086647,-112.0181048
5532,175 Wall Vis,in_progress,3,2654,33.5560687,-112.0732359
5533,97 California Ave,in_progress,3,2654,33.54840754,-112.28882
5534,70 7th Rd,active,3,2654,33.51268151,-112.2666951
5535,672 3rd Trl,collected,2,2654,33.36365378,-111.9299593
5536,30 3rd Rd,active,3,2654,33.51324676,-111.9289793
5537,260 Page Rd,active,1,2654,33.56172776,-112.1304327
5538,557 Mission Blvd,collected,2,2655,33.44269895,-112.182561
5539,506 Sutter Wl,collected,2,2656,33.37778717,-112.1048143
5540,522 7th Blvd,active,1,2656,33.38914573,-111.9669201
5541,604 7th St,in_progress,1,2656,33.49629314,-111.8825293
5542,717 6th Blvd,in_progress,1,2657,33.53767062,-112.1408497
5543,582 Wall Blvd,active,3,2657,33.58465428,-112.2366355
5544,270 Sutter Ave,active,2,2657,33.4303895,-111.9023598
5545,232 Pine Ave,in_progress,3,2658,33.56044783,-111.9360113
5546,598 California Way,collected,3,2658,33.59077417,-112.187712
5547,544 Indiana Wl,collected,1,2658,33.37259189,-112.1951781
5548,600 Pine Cir,active,2,2658,33.51334305,-112.2931662
5549,430 Page St,collected,2,2658,33.51657372,-111.9998317
5550,117 Bush Dv,in_progress,2,2659,33.48948721,-112.0587992
5551,202 3rd Trl,collected,2,2659,33.58539071,-111.8963657
5552,109 6th Cir,collected,1,2660,33.58980258,-112.1205635
5553,529 Post Blvd,in_progress,3,2661,33.40391737,-112.334468
5554,457 Turk Ave,in_progress,2,2661,33.36636117,-112.0085272
5555,710 Indiana Blvd,collected,1,2661,33.58653209,-112.1715577
5556,82 Walnut Vis,collected,2,2661,33.57902866,-112.3017089
5557,363 California St,in_progress,1,2662,33.40392092,-112.1681797
5558,772 Euclid Vis,in_progress,2,2663,33.38183988,-112.322105
5559,347 Post Blvd,active,1,2663,33.52560951,-112.1361508
5560,246 Blake Cir,in_progress,1,2663,33.55811929,-111.9098911
5561,796 5th Blvd,active,2,2663,33.39361346,-112.19509
5562,514 Pine Rd,collected,1,2663,33.46912842,-112.1194444
5563,666 5th Dv,collected,3,2664,33.39543604,-111.8945424
5564,627 Turk Trl,active,1,2664,33.52836266,-112.1636313
5565,697 Texas Way,in_progress,1,2665,33.45526796,-112.0500126
5566,170 9th St,active,2,2665,33.363164,-112.1220057
5567,162 5th Ave,collected,3,2666,33.5053032,-112.2764866
5568,500 4th Cir,active,1,2666,33.44874132,-112.2725059
5569,641 Pine Dv,collected,2,2667,33.41835531,-111.9836315
5570,164 Blake Cir,active,1,2667,33.44058702,-111.8856673
5571,350 Pine Rd,collected,3,2668,33.45394198,-112.3011795
5572,269 Euclid Cir,collected,1,2668,33.55231862,-112.1849906
5573,502 Turk Trl,collected,1,2668,33.40365678,-112.1305076
5574,388 7th Ave,active,3,2668,33.49834392,-112.3422137
